Month,Product_ID,Product_Name,Category,Produced_Units,Good_Units,Sales_Units,Revenue,COGS,Profit,Lead_Time_days,Efficiency_u_per_h,Inventory,MoM_Sales_pct,YoY_Sales_pct,MoM_LeadTime_pct,MoM_Eff_pct,Rolling_3m_Sales,MoM_Drop_Flag
2023-12-01,P006,MAK_SKU_06,Makeup,7818,7686,8164,322964.8,225788.38999999998,67676.48999999999,8.5,80.895,2594.75,0.3547958845004979,0.07251707829742515,0.030303030303030276,0.0349261178276723,7040.333333333333,False
2024-01-01,P006,MAK_SKU_06,Makeup,8371,8258,8071,387196.88,247479.5,103141.34,4.4,67.79599999999999,3291.6,-0.011391474767270982,0.19979188345473475,-0.48235294117647054,-0.16192595339637805,7420.333333333333,False
2024-02-01,P006,MAK_SKU_06,Makeup,6657,6444,5935,311882.49,198354.22,88561.78,6.25,73.9725,2701.25,-0.2646512204187833,0.04673721340388015,0.4204545454545454,0.09110419493775446,7390.0,True
2024-03-01,P006,MAK_SKU_06,Makeup,7347,7147,6159,326988.86,216106.85,89179.04000000001,6.75,77.7925,3374.0,0.03774220724515587,-0.07799401197604794,0.08000000000000007,0.05164081246409147,6721.666666666667,False
2024-04-01,P006,MAK_SKU_06,Makeup,9484,9330,9083,422810.51,278726.73,112726.86,6.8,80.602,2983.2,0.4747523948692969,0.3945954245355443,0.007407407407407307,0.03611530674550889,7059.0,False
2024-05-01,P006,MAK_SKU_06,Makeup,6220,6092,5805,285623.68,182820.2,78083.13,7.0,59.83,3362.25,-0.3608939777606518,-0.2801339285714286,0.02941176470588247,-0.2577107267809733,7015.666666666667,True
2024-06-01,P006,MAK_SKU_06,Makeup,7476,7420,6797,336961.12,220654.84,82671.19,7.5,70.58500000000001,2797.5,0.17088716623600342,0.19455184534270642,0.0714285714285714,0.17975931806785916,7228.333333333333,False
2024-07-01,P006,MAK_SKU_06,Makeup,8353,8172,7293,385482.67,237710.77,119781.05,5.0,64.94800000000001,2625.4,0.07297337060467846,-0.14159604519774016,-0.33333333333333337,-0.07986116030318058,6631.666666666667,False
2024-08-01,P006,MAK_SKU_06,Makeup,6689,6422,6060,314748.47,192572.44,93090.46,7.0,65.53,3315.75,-0.16906622788975734,0.0498960498960499,0.3999999999999999,0.008961014965818803,6716.666666666667,True
2024-09-01,P006,MAK_SKU_06,Makeup,8565,8362,8054,389293.9,253161.94,99837.98000000001,6.8,72.798,2433.6,0.32904290429042904,0.24655626064076763,-0.02857142857142858,0.11091103311460393,7135.666666666667,False
2024-10-01,P006,MAK_SKU_06,Makeup,6007,5872,5012,260780.77,179362.69,60148.740000000005,6.25,66.2075,2710.5,-0.37770052148001,-0.27687202423892654,-0.0808823529411764,-0.0905313332783868,6375.333333333333,True
2024-11-01,P006,MAK_SKU_06,Makeup,7422,7251,6441,330231.02,211569.88,89900.51000000001,7.25,84.035,3720.75,0.28511572226656035,0.06886823763690675,0.15999999999999992,0.26926707699278785,6502.333333333333,False
2024-12-01,P006,MAK_SKU_06,Makeup,9549,9307,7851,412581.57,271336.76,106158.73999999999,5.4,80.138,3504.4,0.21891010712622272,-0.03833904948554634,-0.2551724137931034,-0.04637353483667506,6434.666666666667,False
